time;Sensor Type;v1;v2;v3;Label
1546693519402;3;0.0;0.0;-9.8100004196167;0
1546693519404;5;0.0;0;0;0
1546693519542;3;1.6289851665496826;0.9541194438934326;-0.784942626953125;0
1546693519542;4;-0.021483764052391052;-0.12787947058677673;0.15626011788845062;0
1546693519543;3;1.4540005922317505;1.0775964260101318;-0.7689676284790039;0
1546693519543;4;-0.018362272530794144;-0.12771350145339966;0.15679290890693665;0
1546693519544;3;0.23887455463409424;-0.0261533260345459;-1.3367948532104492;0
1546693519628;3;0.1429232358932495;0.8181078433990479;-1.7778615951538086;0
1546693519628;4;-0.07772696763277054;0.052373550832271576;0.28828704357147217;0
1546693519629;3;0.11186563968658447;0.7462778091430664;-1.7703771591186523;0
1546693519629;4;-0.07903872430324554;0.04907366633415222;0.28851091861724854;0
1546693519629;3;0.08850491046905518;0.7494072914123535;-1.770376205444336;0
1546693519629;4;-0.0805327445268631;0.04658132791519165;0.2885109782218933;0
1546693519726;3;0.45242369174957275;-0.11703920364379883;-1.3605222702026367;0
1546693519727;4;-0.22530193626880646;-0.1886473000049591;0.21915651857852936;0
1546693519728;3;0.4560784101486206;-0.10187196731567383;-1.3605222702026367;0
1546693519728;4;-0.21887925267219543;-0.19606289267539978;0.21915651857852936;0
1546693519729;3;0.3019134998321533;0.047072649002075195;-1.3531274795532227;0
1546693519729;4;-0.21270620822906494;-0.20371870696544647;0.21825017035007477;0
1546693519730;3;0.04349052906036377;0.08055925369262695;-1.3481054306030273;0
1546693519730;4;-0.20105113089084625;-0.22087548673152924;0.21253423392772675;0
1546693519730;4;-0.05366045981645584;-0.2192193865776062;0.08116444945335388;0
1546693519731;3;0.04861855506896973;0.07757186889648438;-1.3481054306030273;0
1546693519731;4;-0.06775099039077759;-0.2152821123600006;0.08116446435451508;0
1546693519745;3;0.8930703401565552;0.14874815940856934;-1.634481430053711;0
1546693519784;3;0.24230802059173584;0.5190799236297607;-1.0407724380493164;0
1546693519793;4;-0.008875900879502296;-0.2005460262298584;-0.04972778260707855;0
1546693519794;3;0.264390230178833;0.5081875324249268;-1.040771484375;0
1546693519794;4;-0.017485646530985832;-0.19997937977313995;-0.049727797508239746;0
1546693519796;3;0.1239248514175415;0.4491996765136719;-1.0344457626342773;0
1546693519796;4;-0.009786801412701607;-0.2000763714313507;-0.05141980201005936;0
1546693519833;3;0.27526187896728516;0.4748344421386719;-0.5927896499633789;0
1546693519856;4;-0.06717333197593689;-0.1817539930343628;-0.10409250110387802;0
1546693519856;3;0.13287317752838135;0.4684133529663086;-0.5893087387084961;0
1546693519857;4;-0.05960477888584137;-0.1837303340435028;-0.10522575676441193;0
1546693519857;3;0.13296425342559814;0.46838808059692383;-0.5893087387084961;0
