time;Sensor Type;v1;v2;v3;Label
1548349897696;3;0.0;0.0;-9.8100004196167;0
1548349897697;5;0.0;0;0;0
1548349897892;3;1.9530775547027588;-1.856637716293335;-4.824673175811768;0
1548349897892;4;-0.6139062643051147;-0.49392464756965637;1.0577383041381836;0
1548349897892;3;1.5535846948623657;-0.7702586054801941;-4.414800643920898;0
1548349897893;4;-0.6596453189849854;-0.44629472494125366;1.051352620124817;0
1548349897893;5;0.0;0;0;0
1548349897893;3;0.0;0.0;-9.8100004196167;0
1548349898000;4;-0.8329080939292908;-1.6001410484313965;1.1483783721923828;0
1548349898001;3;0.6648414134979248;2.2680678367614746;-0.03243732452392578;0
1548349898001;4;-0.11302042007446289;-1.4518940448760986;1.6965234279632568;0
1548349898002;3;-0.5247037410736084;2.872903347015381;-0.1840972900390625;0
1548349898002;4;-0.08885353803634644;-1.3581336736679077;1.773848533630371;0
1548349898002;3;-0.3831899166107178;2.8951778411865234;-0.1840972900390625;0
1548349898002;4;-0.15534749627113342;-1.352142572402954;1.7738486528396606;0
1548349898003;3;-0.5909561514854431;-3.497487783432007;4.635664939880371;0
1548349898003;4;-0.8970816731452942;-1.3974915742874146;1.3473018407821655;0
1548349898004;3;1.2051074504852295;-1.0355257987976074;-4.370285511016846;0
1548349898004;4;-0.8031126260757446;-1.6153008937835693;1.1483781337738037;0
1548349898004;3;1.185711145401001;-1.0576800107955933;-4.370285511016846;0
1548349898004;4;-0.8329080939292908;-1.6001410484313965;1.1483783721923828;0
1548349898005;3;0.6648414134979248;2.2680678367614746;-0.03243732452392578;0
1548349898006;4;-0.11302042007446289;-1.4518940448760986;1.6965234279632568;0
1548349898006;3;-0.5247037410736084;2.872903347015381;-0.1840972900390625;0
1548349898006;4;-0.08885353803634644;-1.3581336736679077;1.773848533630371;0
1548349898007;3;-0.3831899166107178;2.8951778411865234;-0.1840972900390625;0
1548349898008;4;-0.15534749627113342;-1.352142572402954;1.7738486528396606;0
1548349898008;3;-0.5909561514854431;-3.497487783432007;4.635664939880371;0
1548349898112;3;-1.1244714260101318;-2.7175285816192627;4.7711334228515625;0
1548349898112;4;-0.14452755451202393;-1.2586021423339844;1.8422794342041016;0
1548349898113;3;-1.4193090200424194;-1.936266303062439;-0.059368133544921875;0
1548349898114;4;1.0298280715942383;-0.8998641967773438;0.8095740675926208;0
1548349898114;3;-1.414484977722168;-1.9397927522659302;-0.05936908721923828;0
1548349898114;4;1.03206467628479;-0.8972979784011841;0.8095740079879761;0
1548349898115;3;-1.626602292060852;-2.0168938636779785;-0.10821056365966797;0
1548349898115;4;1.0505688190460205;-0.8429397344589233;0.8434867858886719;0
1548349898116;3;-1.1244714260101318;-2.7175285816192627;4.7711334228515625;0
1548349898116;4;-0.14452755451202393;-1.2586021423339844;1.8422794342041016;0
1548349898117;3;-1.4193090200424194;-1.936266303062439;-0.059368133544921875;0
1548349898117;4;1.0298280715942383;-0.8998641967773438;0.8095740675926208;0
1548349898118;3;-1.414484977722168;-1.9397927522659302;-0.05936908721923828;0
1548349898118;4;1.03206467628479;-0.8972979784011841;0.8095740079879761;0
1548349898118;3;-1.626602292060852;-2.0168938636779785;-0.10821056365966797;0
1548349898118;4;1.0505688190460205;-0.8429397344589233;0.8434867858886719;0
1548349898214;3;-0.8159389495849609;-1.3033877611160278;-4.145370960235596;0
1548349898217;3;-0.9160388708114624;-0.9414518475532532;-4.089236736297607;0
1548349898219;4;1.0635466575622559;-0.7310921549797058;0.9274072647094727;0
1548349898221;4;-0.6377151608467102;-0.6325780749320984;0.27936476469039917;0
1548349898224;3;-0.9435368776321411;-0.9138913750648499;-4.089236736297607;0
1548349898224;4;-0.6561816930770874;-0.613401472568512;0.27936482429504395;0
1548349898225;3;1.244057297706604;-0.6637144684791565;-1.7273521423339844;0
1548349898225;3;-0.8159389495849609;-1.3033877611160278;-4.145370960235596;0
1548349898226;3;-0.9160388708114624;-0.9414518475532532;-4.089236736297607;0
1548349898226;4;1.0635466575622559;-0.7310921549797058;0.9274072647094727;0
1548349898226;4;-0.6377151608467102;-0.6325780749320984;0.27936476469039917;0
1548349898226;3;-0.9435368776321411;-0.9138913750648499;-4.089236736297607;0
1548349898227;4;-0.6561816930770874;-0.613401472568512;0.27936482429504395;0
1548349898227;3;1.244057297706604;-0.6637144684791565;-1.7273521423339844;0
1548349898245;4;-0.9046818017959595;-0.1506350189447403;2.034262180328369;0
1548349898245;3;1.185273289680481;-0.7637559175491333;-1.7273521423339844;0
1548349898246;4;-0.9140040874481201;-0.07574030756950378;2.0342624187469482;0
1548349898246;3;0.9332960844039917;-0.4712197780609131;-1.6721696853637695;0
1548349898246;4;-0.9817933440208435;-0.09023033827543259;2.0018248558044434;0
1548349898248;4;-0.9046818017959595;-0.1506350189447403;2.034262180328369;0
1548349898248;3;1.185273289680481;-0.7637559175491333;-1.7273521423339844;0
1548349898248;4;-0.9140040874481201;-0.07574030756950378;2.0342624187469482;0
1548349898249;3;0.9332960844039917;-0.4712197780609131;-1.6721696853637695;0
1548349898249;4;-0.9817933440208435;-0.09023033827543259;2.0018248558044434;0
1548349898250;3;2.5801844596862793;0.36671561002731323;2.112123489379883;0
1548349898250;3;2.5801844596862793;0.36671561002731323;2.112123489379883;0
1548349898306;3;2.0943474769592285;0.7857406139373779;2.186882972717285;0
1548349898307;4;-1.0465729236602783;-0.12886351346969604;1.9665817022323608;0
1548349898308;4;0.19135600328445435;-0.3802945613861084;0.9936375021934509;0
1548349898308;3;1.9549427032470703;1.087141990661621;2.186884880065918;0
1548349898308;4;0.2455483376979828;-0.347774475812912;0.9936375617980957;0
1548349898309;3;2.0943474769592285;0.7857406139373779;2.186882972717285;0
1548349898310;4;-1.0465729236602783;-0.12886351346969604;1.9665817022323608;0
1548349898310;4;0.19135600328445435;-0.3802945613861084;0.9936375021934509;0
1548349898311;3;1.9549427032470703;1.087141990661621;2.186884880065918;0
1548349898311;4;0.2455483376979828;-0.347774475812912;0.9936375617980957;0
1548349898350;3;0.26954150199890137;-2.589609384536743;2.0931835174560547;0
1548349898350;3;0.26954150199890137;-2.589609384536743;2.0931835174560547;0
1548349898369;4;0.02510056085884571;-0.012207028456032276;-0.05586612597107887;0
1548349898370;3;0.4589083194732666;-2.5628366470336914;2.0931825637817383;0
1548349898370;4;0.025928912684321404;-0.010331550613045692;-0.05586612597107887;0
1548349898370;3;0.6723906993865967;-2.3316190242767334;2.13051700592041;0
1548349898370;4;0.023599743843078613;-0.012987093068659306;-0.05634235590696335;0
1548349898371;4;0.02510056085884571;-0.012207028456032276;-0.05586612597107887;0
1548349898372;3;0.4589083194732666;-2.5628366470336914;2.0931825637817383;0
1548349898372;4;0.025928912684321404;-0.010331550613045692;-0.05586612597107887;0
1548349898373;3;0.6723906993865967;-2.3316190242767334;2.13051700592041;0
1548349898373;4;0.023599743843078613;-0.012987093068659306;-0.05634235590696335;0
1548349898397;3;-0.28956902027130127;-4.134522914886475;-0.6539545059204102;0
1548349898397;3;-0.28956902027130127;-4.134522914886475;-0.6539545059204102;0
1548349898434;3;-0.2704596519470215;-3.4756553173065186;-0.38354969024658203;0
1548349898436;4;0.02197249047458172;-0.01779145374894142;-0.05568434298038483;0
1548349898437;4;-0.28538745641708374;0.08589836210012436;-1.0246481895446777;0
1548349898438;3;-0.41258955001831055;-3.4616611003875732;-0.38355064392089844;0
1548349898438;4;-0.281629741191864;0.09751527011394501;-1.0246480703353882;0
